Title,Date,title_nostop,title_stemmed,sentiment_score
"['når', 'doug', 'langa', 'har', 'fået', 'sin', 'morgenkaffe', 'skal', 'han', 'redde', 'novo', 'i', 'den', 'store', 'amerikanske', 'priskrig']",2017-07-11,"['doug', 'langa', 'fået', 'morgenkaffe', 'redde', 'novo', 'store', 'amerikanske', 'priskrig']","['doug', 'langa', 'fået', 'morgenkaf', 'red', 'novo', 'stor', 'amerikansk', 'priskr']",0.0
"['aktier', 'optimismen', 'får', 'støtte', 'fra', 'nær', 'og', 'fjern']",2017-07-11,"['aktier', 'optimismen', 'får', 'støtte', 'nær', 'fjern']","['akti', 'optimism', 'får', 'støt', 'nær', 'fjern']",4.0
"['når', 'doug', 'langa', 'har', 'fået', 'sin', 'morgenkaffe', 'skal', 'han', 'redde', 'novo', 'i', 'den', 'store', 'amerikanske', 'priskrig']",2017-07-11,"['doug', 'langa', 'fået', 'morgenkaffe', 'redde', 'novo', 'store', 'amerikanske', 'priskrig']","['doug', 'langa', 'fået', 'morgenkaf', 'red', 'novo', 'stor', 'amerikansk', 'priskr']",0.0
"['tysk', 'familiefirma', 'angriber', 'novo', 'på', 'hjemmemarkedet']",2017-07-11,"['tysk', 'familiefirma', 'angriber', 'novo', 'hjemmemarkedet']","['tysk', 'familiefirma', 'angrib', 'novo', 'hjemmemarked']",-1.0
"['novo', 'nordisks', 'insulinsalg', 'går', 'frem', 'i', 'usa']",2017-07-10,"['novo', 'nordisks', 'insulinsalg', 'går', 'frem', 'usa']","['novo', 'nordisk', 'insulinsalg', 'går', 'frem', 'usa']",0.0
"['aktier', 'bo', 'og', 'lundbeck', 'fik', 'ikke', 'glæde', 'af', 'yelleneffekt']",2017-07-12,"['aktier', 'bo', 'lundbeck', 'fik', 'glæde', 'yelleneffekt']","['akti', 'bo', 'lundbeck', 'fik', 'glæd', 'yelleneffek']",5.0
"['usd', 'fald', 'spiser', 'af', 'dit', 'aktieafkast']",2017-07-12,"['usd', 'fald', 'spiser', 'dit', 'aktieafkast']","['usd', 'fald', 'spis', 'dit', 'aktieafkast']",0.0
"['aktier', 'wall', 'street', 'kom', 'igen', 'efter', 'trumps', 'jr', 'russiske', 'email']",2017-07-12,"['aktier', 'wall', 'street', 'kom', 'igen', 'trumps', 'jr', 'russiske', 'email']","['akti', 'wal', 'street', 'kom', 'igen', 'trump', 'jr', 'russisk', 'email']",0.0
"['novos', 'nye', 'pengemand', 'er', 'brændt', 'varm', 'på', 'dansk', 'paradeindustri']",2017-07-12,"['novos', 'nye', 'pengemand', 'brændt', 'varm', 'dansk', 'paradeindustri']","['novo', 'nye', 'pengemand', 'brænd', 'varm', 'dansk', 'paradeindustri']",1.0
"['milliardforretning', 'på', 'spil', 'novo', 'vil', 'jage', 'indisk', 'rival', 'væk', 'med', 'retssag']",2017-07-10,"['milliardforretning', 'spil', 'novo', 'jage', 'indisk', 'rival', 'væk', 'retssag']","['milliardforretning', 'spil', 'novo', 'jag', 'indisk', 'rival', 'væk', 'retssag']",-2.0
"['milliardforretning', 'på', 'spil', 'novo', 'vil', 'jage', 'indisk', 'rival', 'væk', 'med', 'retssag']",2017-07-10,"['milliardforretning', 'spil', 'novo', 'jage', 'indisk', 'rival', 'væk', 'retssag']","['milliardforretning', 'spil', 'novo', 'jag', 'indisk', 'rival', 'væk', 'retssag']",-2.0
"['langers', 'skarpe', 'aktietips', 'børsdebutanten', 'conferize', 'er', 'stærkt', 'overvurderet']",2017-07-08,"['langers', 'skarpe', 'aktietips', 'børsdebutanten', 'conferize', 'stærkt', 'overvurderet']","['lang', 'skarp', 'aktietip', 'børsdebutant', 'conferiz', 'stærk', 'overvurd']",2.0
"['aktier', 'carlsberg', 'tynger', 'og', 'lundbeck', 'trækker', 'op', 'i', 'rødt', 'c20']",2017-07-07,"['aktier', 'carlsberg', 'tynger', 'lundbeck', 'trækker', 'rødt', 'c20']","['akti', 'carlsberg', 'tyng', 'lundbeck', 'træk', 'rødt', 'c20']",0.0
"['aktier', 'carlsberg', 'til', 'bunds', 'i', 'fortsat', 'rødt', 'c20', 'cap']",2017-07-07,"['aktier', 'carlsberg', 'bunds', 'fortsat', 'rødt', 'c20', 'cap']","['akti', 'carlsberg', 'bund', 'fortsat', 'rødt', 'c20', 'cap']",0.0
"['aktier', 'mærsk', 'kan', 'blive', 'offer', 'for', 'faldende', 'oliepriser']",2017-07-07,"['aktier', 'mærsk', 'kan', 'offer', 'faldende', 'oliepriser']","['akti', 'mærsk', 'kan', 'off', 'fald', 'oliepris']",-4.0
"['aktier', 'markante', 'negative', 'tendenser', 'inden', 'jobrapport', 'og', 'g20møde']",2017-07-07,"['aktier', 'markante', 'negative', 'tendenser', 'inden', 'jobrapport', 'g20møde']","['akti', 'markant', 'negativ', 'tendens', 'ind', 'jobrapport', 'g20mød']",-2.0
"['aktier', 'teckaktier', 'i', 'comeback', 'mens', 'oliedrop', 'ramte', 'wall', 'street']",2017-07-06,"['aktier', 'teckaktier', 'comeback', 'mens', 'oliedrop', 'ramte', 'wall', 'street']","['akti', 'teckakti', 'comeback', 'men', 'oliedrop', 'ramt', 'wal', 'street']",2.0
"['amerikanske', 'stater', 'på', 'stribe', 'går', 'til', 'kamp', 'mod', 'høje', 'medicinpriser']",2017-07-06,"['amerikanske', 'stater', 'stribe', 'går', 'kamp', 'høje', 'medicinpriser']","['amerikansk', 'stat', 'strib', 'går', 'kamp', 'høj', 'medicinpris']",-1.0
"['onsdagens', 'aktier', 'chr', 'hansen', 'klatrede', 'til', 'rekord', 'efter', 'regnskab']",2017-07-05,"['onsdagens', 'aktier', 'chr', 'hansen', 'klatrede', 'rekord', 'regnskab']","['onsdag', 'akti', 'chr', 'hans', 'klatred', 'rekord', 'regnskab']",0.0
"['novo', 'advarer', 'om', 'risici', 'forbundet', 'med', 'insulinpenne']",2017-07-05,"['novo', 'advarer', 'risici', 'forbundet', 'insulinpenne']","['novo', 'advar', 'risici', 'forbund', 'insulinpen']",-4.0
"['aktier', 'chr', 'hansen', 'skiller', 'sig', 'ud', 'i', 'ellers', 'bedøvet', 'marked']",2017-07-05,"['aktier', 'chr', 'hansen', 'skiller', 'ellers', 'bedøvet', 'marked']","['akti', 'chr', 'hans', 'skil', 'ell', 'bedøv', 'marked']",0.0
"['aktier', 'nets', 'i', 'det', 'højeste', 'niveau', 'siden', 'børsnotering']",2017-07-04,"['aktier', 'nets', 'højeste', 'niveau', 'siden', 'børsnotering']","['akti', 'net', 'højest', 'niveau', 'sid', 'børsnotering']",0.0
"['aktiestrateg', 'ser', 'sommerstemning', 'på', 'de', 'globale', 'nøglemarkeder']",2017-07-04,"['aktiestrateg', 'ser', 'sommerstemning', 'globale', 'nøglemarkeder']","['aktiestrateg', 'ser', 'sommerstemning', 'global', 'nøglemarked']",0.0
"['muligt', 'worldpayopkøb', 'trækker', 'betalingsserviceaktier']",2017-07-04,"['muligt', 'worldpayopkøb', 'trækker', 'betalingsserviceaktier']","['mul', 'worldpayopkøb', 'træk', 'betalingsserviceakti']",0.0
"['aktier', 'samtlige', 'c20', 'aktier', 'falder', 'og', 'dukkert', 'til', 'kbhl']",2017-07-04,"['aktier', 'samtlige', 'c20', 'aktier', 'falder', 'dukkert', 'kbhl']","['akti', 'samt', 'c20', 'akti', 'fald', 'dukkert', 'kbhl']",0.0
"['bekymret', 'investor', 'ærkerival', 'kan', 'skabe', 'nyt', 'novomareridt']",2017-07-04,"['bekymret', 'investor', 'ærkerival', 'kan', 'skabe', 'nyt', 'novomareridt']","['bekymr', 'investor', 'ærkerival', 'kan', 'skab', 'nyt', 'novomarerid']",0.0
"['morgan', 'stanley', 'ser', 'mulig', 'præmie', 'på', 'netsaktien', 'på', '20', 'pct']",2017-07-03,"['morgan', 'stanley', 'ser', 'mulig', 'præmie', 'netsaktien', '20', 'pct']","['morgan', 'stanley', 'ser', 'mul', 'præmi', 'netsakti', '20', 'pct']",2.0
"['aktier', 'vestas', 'i', 'ordrestrøm', 'tager', 'toppen', 'i', 'c20']",2017-06-30,"['aktier', 'vestas', 'ordrestrøm', 'tager', 'toppen', 'c20']","['akti', 'vesta', 'ordrestrøm', 'tag', 'top', 'c20']",2.0
"['halvvejsstatus', 'danske', 'aktier', 'overrasker', 'positivt', 'i', 'år']",2017-06-30,"['halvvejsstatus', 'danske', 'aktier', 'overrasker', 'positivt', 'år']","['halvvejsstatus', 'dansk', 'akti', 'overrask', 'positivt', 'år']",4.0
"['hårdt', 'presset', 'saudi', 'arabien', 'kræver', 'kæmpe', 'rabatter', 'af', 'novo']",2017-06-30,"['hårdt', 'presset', 'saudi', 'arabien', 'kræver', 'kæmpe', 'rabatter', 'novo']","['hård', 'pres', 'saudi', 'arabi', 'kræv', 'kæmp', 'rabat', 'novo']",-3.0
"['torsdagens', 'aktier', 'styrket', 'euro', 'tog', 'pusten', 'fra', 'pandora', 'i', 'rødt', 'marked']",2017-06-29,"['torsdagens', 'aktier', 'styrket', 'euro', 'tog', 'pusten', 'pandora', 'rødt', 'marked']","['torsdag', 'akti', 'styrk', 'euro', 'tog', 'pust', 'pandora', 'rødt', 'marked']",2.0
"['genmabtopchef', 'sælger', 'aktier', 'for', '105', 'mio', 'kr']",2017-06-28,"['genmabtopchef', 'sælger', 'aktier', '105', 'mio', 'kr']","['genmabtopchef', 'sælg', 'akti', '105', 'mio', 'kr']",0.0
"['aktier', 'mærsk', 'genvandt', 'styrken', 'efter', 'itangreb']",2017-06-28,"['aktier', 'mærsk', 'genvandt', 'styrken', 'itangreb']","['akti', 'mærsk', 'genvand', 'styrk', 'itangreb']",0.0
"['aktier', 'banker', 'og', 'råvareselskaber', 'lyser', 'op', 'i', 'rødt', 'marked']",2017-06-27,"['aktier', 'banker', 'råvareselskaber', 'lyser', 'rødt', 'marked']","['akti', 'bank', 'råvareselskab', 'lys', 'rødt', 'marked']",0.0
"['aktier', 'draghikommentarer', 'luner', 'lidt', 'i', 'ellers', 'rødt', 'marked']",2017-06-27,"['aktier', 'draghikommentarer', 'luner', 'lidt', 'ellers', 'rødt', 'marked']","['akti', 'draghikommentar', 'lun', 'lidt', 'ell', 'rødt', 'marked']",0.0
"['aktier', 'klar', 'rød', 'åbning', 'med', 'gn', 'og', 'flsmidth', 'som', 'mest', 'faldende']",2017-06-27,"['aktier', 'klar', 'rød', 'åbning', 'gn', 'flsmidth', 'mest', 'faldende']","['akti', 'klar', 'rød', 'åbning', 'gn', 'flsmidth', 'mest', 'fald']",0.0
"['aktier', 'mærsk', 'gn', 'og', 'banker', 'kan', 'komme', 'i', 'fokus']",2017-06-27,"['aktier', 'mærsk', 'gn', 'banker', 'kan', 'komme', 'fokus']","['akti', 'mærsk', 'gn', 'bank', 'kan', 'kom', 'fokus']",0.0
"['mandagens', 'aktier', 'mærsk', 'satte', 'prop', 'i', 'fald', 'og', 'tog', 'tronen', 'i', 'c20']",2017-06-26,"['mandagens', 'aktier', 'mærsk', 'satte', 'prop', 'fald', 'tog', 'tronen', 'c20']","['mandag', 'akti', 'mærsk', 'sat', 'prop', 'fald', 'tog', 'tron', 'c20']",0.0
"['novo', 'nordisk', 'og', 'novozymes', 'går', 'sammen', 'om', 'grøn', 'energi', 'fra', 'dong']",2017-06-26,"['novo', 'nordisk', 'novozymes', 'går', 'sammen', 'grøn', 'energi', 'dong']","['novo', 'nordisk', 'novozym', 'går', 'sam', 'grøn', 'energi', 'dong']",0.0
"['aktier', 'ap', 'møllermærsk', 'trækker', 'dansk', 'marked', 'frem']",2017-06-26,"['aktier', 'ap', 'møllermærsk', 'trækker', 'dansk', 'marked', 'frem']","['akti', 'ap', 'møllermærsk', 'træk', 'dansk', 'marked', 'frem']",0.0
"['jyske', 'sænker', 'anbefaling', 'efter', 'stærk', 'aktiekursudvikling']",2017-06-26,"['jyske', 'sænker', 'anbefaling', 'stærk', 'aktiekursudvikling']","['jysk', 'sænk', 'anbefaling', 'stærk', 'aktiekursudvikling']",4.0
"['aktier', 'stigninger', 'til', 'novo', 'og', 'mærsk', 'sender', 'c20', 'godt', 'fra', 'start']",2017-06-26,"['aktier', 'stigninger', 'novo', 'mærsk', 'sender', 'c20', 'godt', 'start']","['akti', 'stigning', 'novo', 'mærsk', 'send', 'c20', 'godt', 'start']",3.0
"['novo', 'nyt', 'fedmestudie', 'viser', 'stort', 'potentiale']",2017-06-26,"['novo', 'nyt', 'fedmestudie', 'viser', 'stort', 'potentiale']","['novo', 'nyt', 'fedmestudi', 'vis', 'stort', 'potential']",0.0
"['aktier', 'gode', 'nyheder', 'kan', 'holde', 'fokus', 'på', 'novo', 'i', 'rolig', 'åbning']",2017-06-26,"['aktier', 'gode', 'nyheder', 'kan', 'holde', 'fokus', 'novo', 'rolig', 'åbning']","['akti', 'god', 'nyhed', 'kan', 'hold', 'fokus', 'novo', 'rol', 'åbning']",2.0
"['novoejer', 'investerer', 'i', 'potentiel', 'rival', 'til', 'novo', 'nordisk']",2017-06-26,"['novoejer', 'investerer', 'potentiel', 'rival', 'novo', 'nordisk']","['novoej', 'invest', 'potentiel', 'rival', 'novo', 'nordisk']",0.0
"['aktier', 'mest', 'små', 'plusser', 'men', 'tungt', 'fald', 'til', 'byggemarkedsmastodont']",2017-06-26,"['aktier', 'mest', 'små', 'plusser', 'tungt', 'fald', 'byggemarkedsmastodont']","['akti', 'mest', 'små', 'plus', 'tung', 'fald', 'byggemarkedsmastodont']",0.0
"['aktiemarkederne', 'styres', 'af', 'robotter', 'og', 'en', 'loselose', 'situation', 'lurer', 'forude']",2017-06-24,"['aktiemarkederne', 'styres', 'robotter', 'loselose', 'situation', 'lurer', 'forude']","['aktiemarked', 'styr', 'robot', 'loselos', 'situation', 'lur', 'forud']",-1.0
"['fredagens', 'aktier', 'lundbeck', 'led', 'af', 'depression', 'i', 'rødt', 'marked']",2017-06-23,"['fredagens', 'aktier', 'lundbeck', 'led', 'depression', 'rødt', 'marked']","['fredag', 'akti', 'lundbeck', 'led', 'depression', 'rødt', 'marked']",-2.0
"['gode', 'fedmeresultater', 'banker', 'novo', 'nordiskaktien', 'i', 'vejret']",2017-06-23,"['gode', 'fedmeresultater', 'banker', 'novo', 'nordiskaktien', 'vejret']","['god', 'fedmeresultat', 'bank', 'novo', 'nordiskakti', 'vejr']",0.0
"['aktier', 'lundbeckskuffelse', 'trækker', 'ned', 'i', 'roligt', 'c20', 'cap']",2017-06-23,"['aktier', 'lundbeckskuffelse', 'trækker', 'roligt', 'c20', 'cap']","['akti', 'lundbeckskuf', 'træk', 'rol', 'c20', 'cap']",2.0
"['novofondens', 'investeringsselskab', 'skifter', 'navn', 'for', 'at', 'undgå', 'forvirring']",2017-06-23,"['novofondens', 'investeringsselskab', 'skifter', 'navn', 'undgå', 'forvirring']","['novofond', 'investeringsselskab', 'skift', 'navn', 'undgå', 'forvirring']",-3.0
"['aktier', 'lundbeck', 'får', 'kursstryg', 'efter', 'amerikansk', 'nej']",2017-06-23,"['aktier', 'lundbeck', 'får', 'kursstryg', 'amerikansk', 'nej']","['akti', 'lundbeck', 'får', 'kursstryg', 'amerikansk', 'nej']",-1.0
"['aktier', 'lundbeck', 'kan', 'gå', 'fra', 'top', 'til', 'flop']",2017-06-23,"['aktier', 'lundbeck', 'kan', 'gå', 'top', 'flop']","['akti', 'lundbeck', 'kan', 'gå', 'top', 'flop']",0.0
"['kronik', 'den', 'nye', 'realitet', 'i', 'medicinalbranchen']",2017-06-23,"['kronik', 'nye', 'realitet', 'medicinalbranchen']","['kronik', 'nye', 'realit', 'medicinalbranch']",0.0
"['torsdagens', 'aktier', 'lundbeck', 'trodsede', 'c20nedtur', 'med', 'rekord']",2017-06-22,"['torsdagens', 'aktier', 'lundbeck', 'trodsede', 'c20nedtur', 'rekord']","['torsdag', 'akti', 'lundbeck', 'trodsed', 'c20nedtur', 'rekord']",0.0
"['danske', 'aktier', 'gør', 'norsk', 'investfond', 'til', 'nordens', 'bedste']",2017-06-22,"['danske', 'aktier', 'gør', 'norsk', 'investfond', 'nordens', 'bedste']","['dansk', 'akti', 'gør', 'norsk', 'investfond', 'nord', 'bedst']",3.0
"['aktier', 'aktierne', 'er', 'malet', 'med', 'den', 'røde', 'pensel', 'på', 'stille', 'dag']",2017-06-22,"['aktier', 'aktierne', 'malet', 'røde', 'pensel', 'stille', 'dag']","['akti', 'akti', 'mal', 'rød', 'pensel', 'stil', 'dag']",0.0
"['aktier', 'fls', 'havde', 'optur', 'efter', 'kapitalmarkedsdag']",2017-06-21,"['aktier', 'fls', 'optur', 'kapitalmarkedsdag']","['akti', 'fls', 'optur', 'kapitalmarkedsdag']",0.0
"['aktier', 'sas', 'og', 'carlsberg', 'dykker', 'i', 'rødt', 'marked']",2017-06-21,"['aktier', 'sas', 'carlsberg', 'dykker', 'rødt', 'marked']","['akti', 'sas', 'carlsberg', 'dyk', 'rødt', 'marked']",0.0
"['novo', 'kommer', 'et', 'skridt', 'nærmere', 'drømmeland', 'med', 'supersællert']",2017-06-21,"['novo', 'kommer', 'skridt', 'nærmere', 'drømmeland', 'supersællert']","['novo', 'kom', 'skridt', 'nærm', 'drømmeland', 'supersællert']",0.0
"['novo', 'får', 'opbakning', 'fra', 'eksperter', 'victoza', 'reducerer', 'hjertekarrisici']",2017-06-21,"['novo', 'får', 'opbakning', 'eksperter', 'victoza', 'reducerer', 'hjertekarrisici']","['novo', 'får', 'opbakning', 'ekspert', 'victoza', 'reduc', 'hjertekarrisici']",2.0
"['aktier', 'vestas', 'og', 'iss', 'løfter', 'c20', 'cap', 'i', 'rekord']",2017-06-20,"['aktier', 'vestas', 'iss', 'løfter', 'c20', 'cap', 'rekord']","['akti', 'vesta', 'iss', 'løft', 'c20', 'cap', 'rekord']",0.0
"['aktier', 'rekorder', 'i', 'dow', 'jones', 'og', 'sp', '500', 'men', 'nasdaq', 'steg', 'mest']",2017-06-20,"['aktier', 'rekorder', 'dow', 'jones', 'sp', '500', 'nasdaq', 'steg', 'mest']","['akti', 'rekord', 'dow', 'jon', 'sp', '500', 'nasdaq', 'steg', 'mest']",1.0
"['forvirring', 'om', 'medlemmer', 'og', 'habilitet', 'i', 'magtfuldt', 'diabetesudvalg']",2017-06-20,"['forvirring', 'medlemmer', 'habilitet', 'magtfuldt', 'diabetesudvalg']","['forvirring', 'medlem', 'habilit', 'magtfuld', 'diabetesudvalg']",-2.0
"['matas', 'topchef', 'sælger', 'aktier', 'for', '336', 'mio', 'kr']",2017-06-19,"['matas', 'topchef', 'sælger', 'aktier', '336', 'mio', 'kr']","['mata', 'topchef', 'sælg', 'akti', '336', 'mio', 'kr']",0.0
"['macronsejr', 'giver', 'medvind', 'til', 'aktierne', 'men', 'fremtiden', 'synes', 'vanskelig']",2017-06-19,"['macronsejr', 'giver', 'medvind', 'aktierne', 'fremtiden', 'synes', 'vanskelig']","['macronsejr', 'giv', 'medvind', 'akti', 'fremtid', 'syn', 'vansk']",-1.0
"['macronsejr', 'giver', 'medvind', 'til', 'aktierne', 'men', 'fremtiden', 'synes', 'vanskelig']",2017-06-19,"['macronsejr', 'giver', 'medvind', 'aktierne', 'fremtiden', 'synes', 'vanskelig']","['macronsejr', 'giv', 'medvind', 'akti', 'fremtid', 'syn', 'vansk']",-1.0
"['aktier', 'ny', 'godkendelse', 'løfter', 'genmab', 'i', 'rekordstemt', 'marked']",2017-06-19,"['aktier', 'ny', 'godkendelse', 'løfter', 'genmab', 'rekordstemt', 'marked']","['akti', 'ny', 'godkend', 'løft', 'genmab', 'rekordstemt', 'marked']",2.0
"['genmab', 'belønnes', 'på', 'aktiemarkedet', 'for', 'vigtig', 'godkendelse', 'i', 'usa']",2017-06-19,"['genmab', 'belønnes', 'aktiemarkedet', 'vigtig', 'godkendelse', 'usa']","['genmab', 'beløn', 'aktiemarked', 'vigt', 'godkend', 'usa']",2.0
"['aktier', 'genmab', 'napper', 'ny', 'godkendelse', 'i', 'usa', 'plusser', 'i', 'sigte']",2017-06-19,"['aktier', 'genmab', 'napper', 'ny', 'godkendelse', 'usa', 'plusser', 'sigte']","['akti', 'genmab', 'nap', 'ny', 'godkend', 'usa', 'plus', 'sigt']",2.0
"['genmab', 'får', 'vigtig', 'godkendelse', 'til', 'darzalex', 'i', 'usa']",2017-06-19,"['genmab', 'får', 'vigtig', 'godkendelse', 'darzalex', 'usa']","['genmab', 'får', 'vigt', 'godkend', 'darzalex', 'usa']",2.0
"['aktier', 'amazon', 'skabte', 'med', 'købstilbud', 'røre', 'blandt', 'supermarkedskæder']",2017-06-19,"['aktier', 'amazon', 'skabte', 'købstilbud', 'røre', 'blandt', 'supermarkedskæder']","['akti', 'amazon', 'skabt', 'købstilbud', 'rør', 'bland', 'supermarkedskæd']",0.0
"['fredagens', 'aktier', 'nets', 'og', 'lundbeck', 'i', 'top', 'uden', 'gode', 'forklaringer']",2017-06-16,"['fredagens', 'aktier', 'nets', 'lundbeck', 'top', 'uden', 'gode', 'forklaringer']","['fredag', 'akti', 'net', 'lundbeck', 'top', 'uden', 'god', 'forklaring']",2.0
"['novo', 'nordisk', 'nærmer', 'sig', 'afklaring', 'om', 'salgstrumf', 'med', 'storsællert']",2017-06-16,"['novo', 'nordisk', 'nærmer', 'afklaring', 'salgstrumf', 'storsællert']","['novo', 'nordisk', 'nærm', 'afklaring', 'salgstrumf', 'storsællert']",2.0
"['amerikansk', 'stat', 'vil', 'tvinge', 'prishemmeligheder', 'ud', 'af', 'novo', 'med', 'bøder']",2017-06-16,"['amerikansk', 'stat', 'tvinge', 'prishemmeligheder', 'novo', 'bøder']","['amerikansk', 'stat', 'tving', 'prishem', 'novo', 'bød']",0.0
"['aktier', 'markedet', 'i', 'fin', 'form', 'efter', 'fedtynget', 'torsdag']",2017-06-16,"['aktier', 'markedet', 'fin', 'form', 'fedtynget', 'torsdag']","['akti', 'marked', 'fin', 'form', 'fedtyng', 'torsdag']",2.0
"['novozymes', 'finansdirektør', 'får', 'tre', 'års', 'løn', 'med', 'sig']",2017-06-16,"['novozymes', 'finansdirektør', 'får', 'tre', 'års', 'løn']","['novozym', 'finansdirektør', 'får', 'tre', 'års', 'løn']",0.0
"['bavarianaktie', 'i', 'vejret', 'usa', 'vil', 'købe', 'frysetørret', 'imvamune']",2017-06-16,"['bavarianaktie', 'vejret', 'usa', 'købe', 'frysetørret', 'imvamune']","['bavarianakti', 'vejr', 'usa', 'køb', 'frysetør', 'imvamun']",0.0
"['aktier', 'mærsk', 'og', 'nets', 'trækker', 'op', 'mens', 'børsdebutant', 'falder']",2017-06-16,"['aktier', 'mærsk', 'nets', 'trækker', 'mens', 'børsdebutant', 'falder']","['akti', 'mærsk', 'net', 'træk', 'men', 'børsdebutant', 'fald']",0.0
"['aktier', 'mærsk', 'og', 'vestas', 'kan', 'komme', 'i', 'fokus']",2017-06-16,"['aktier', 'mærsk', 'vestas', 'kan', 'komme', 'fokus']","['akti', 'mærsk', 'vesta', 'kan', 'kom', 'fokus']",0.0
"['regionale', 'udvalgsmedlemmer', 'på', 'lønningslisten', 'i', 'medicinalindustrien']",2017-06-16,"['regionale', 'udvalgsmedlemmer', 'lønningslisten', 'medicinalindustrien']","['regional', 'udvalgsmedlem', 'lønningslist', 'medicinalindustri']",0.0
"['aktiemarkederne', 'er', 'blevet', 'immune', 'over', 'for', 'politiske', 'chok']",2017-06-15,"['aktiemarkederne', 'blevet', 'immune', 'politiske', 'chok']","['aktiemarked', 'blev', 'immun', 'politisk', 'chok']",-2.0
"['novozymes', 'dykker', 'til', 'bunds', 'i', 'c20', 'efter', 'afsked', 'med', 'finansdirektør']",2017-06-15,"['novozymes', 'dykker', 'bunds', 'c20', 'afsked', 'finansdirektør']","['novozym', 'dyk', 'bund', 'c20', 'afsked', 'finansdirektør']",0.0
"['novozymes', 'topchef', 'farvel', 'til', 'finansdirektør', 'var', 'min', 'beslutning']",2017-06-15,"['novozymes', 'topchef', 'farvel', 'finansdirektør', 'beslutning']","['novozym', 'topchef', 'farvel', 'finansdirektør', 'beslutning']",0.0
"['novozymes', 'siger', 'overraskende', 'farvel', 'til', 'koncernfinansdirektør']",2017-06-15,"['novozymes', 'siger', 'overraskende', 'farvel', 'koncernfinansdirektør']","['novozym', 'sig', 'overrask', 'farvel', 'koncernfinansdirektør']",0.0
"['novo', 'ansøger', 'om', 'at', 'få', 'devotefordele', 'på', 'tresibaindlægsseddel', 'i', 'eu']",2017-06-14,"['novo', 'ansøger', 'få', 'devotefordele', 'tresibaindlægsseddel', 'eu']","['novo', 'ansøg', 'få', 'devotefordel', 'tresibaindlægsseddel', 'eu']",0.0
"['aktie', 'endnu', 'en', 'c20rekord', 'banker', 'på', 'dong', 'og', 'mærsk', 'går', 'frem']",2017-06-14,"['aktie', 'endnu', 'c20rekord', 'banker', 'dong', 'mærsk', 'går', 'frem']","['akti', 'endnu', 'c20rekord', 'bank', 'dong', 'mærsk', 'går', 'frem']",0.0
