Title,Date,title_nostop,title_stemmed,sentiment_score
"['novozymes', 'afværgede', 'nedtur', 'for', 'eliteindeks']",2013-12-11,"['novozymes', 'afværgede', 'nedtur', 'eliteindeks']","['novozym', 'afværged', 'nedtur', 'eliteindek']",-3.0
"['novoanmeldelse', 'kan', 'føre', 'til', 'vildledning', 'af', 'aktiemarkedet']",2013-12-11,"['novoanmeldelse', 'kan', 'føre', 'vildledning', 'aktiemarkedet']","['novoanmeld', 'kan', 'før', 'vildledning', 'aktiemarked']",-2.0
"['aktier', 'novozymes', 'til', 'tops', 'på', 'ny', 'alliance']",2013-12-10,"['aktier', 'novozymes', 'tops', 'ny', 'alliance']","['akti', 'novozym', 'top', 'ny', 'allianc']",0.0
"['aktionærer', 'novosag', 'er', 'helt', 'principiel']",2013-12-10,"['aktionærer', 'novosag', 'helt', 'principiel']","['aktionær', 'novosag', 'helt', 'principiel']",0.0
"['undskyldninger', 'preller', 'af', 'på', 'tilsyn', 'derfor', 'er', 'novo', 'meldt', 'til', 'politiet']",2013-12-10,"['undskyldninger', 'preller', 'tilsyn', 'derfor', 'novo', 'meldt', 'politiet']","['undskyldning', 'prel', 'tilsyn', 'derfor', 'novo', 'meld', 'politi']",-1.0
"['25', 'aktier', 'i', 'kamp', 'om', 'en', 'plads', 'blandt', 'c20eliten']",2013-12-10,"['25', 'aktier', 'kamp', 'plads', 'blandt', 'c20eliten']","['25', 'akti', 'kamp', 'plad', 'bland', 'c20elit']",-1.0
"['novo', 'om', 'politianmeldelse', 'ingen', 'har', 'lidt', 'tab']",2013-12-10,"['novo', 'politianmeldelse', 'ingen', 'lidt', 'tab']","['novo', 'politianmeld', 'ing', 'lidt', 'tab']",-5.0
"['lille', 'fald', 'til', 'novo', 'efter', 'politianmeldelse']",2013-12-10,"['lille', 'fald', 'novo', 'politianmeldelse']","['lil', 'fald', 'novo', 'politianmeld']",-2.0
"['analytiker', 'novo', 'får', 'en', 'næse']",2013-12-10,"['analytiker', 'novo', 'får', 'næse']","['analytik', 'novo', 'får', 'næs']",0.0
"['novo', 'nordisk', 'meldt', 'til', 'politiet', 'af', 'finanstilsynet']",2013-12-10,"['novo', 'nordisk', 'meldt', 'politiet', 'finanstilsynet']","['novo', 'nordisk', 'meld', 'politi', 'finanstilsyn']",0.0
"['aktier', 'generel', 'optimisme', 'gav', 'ny', 'stigning']",2013-12-09,"['aktier', 'generel', 'optimisme', 'gav', 'ny', 'stigning']","['akti', 'generel', 'optimism', 'gav', 'ny', 'stigning']",2.0
"['sundhed', 'og', 'velfærdsaktier', 'fylder', 'i', 'c20']",2013-12-08,"['sundhed', 'velfærdsaktier', 'fylder', 'c20']","['sund', 'velfærdsakti', 'fyld', 'c20']",0.0
"['troen', 'på', 'novos', 'gyldne', 'tabletdrømme', 'vokser']",2013-12-05,"['troen', 'novos', 'gyldne', 'tabletdrømme', 'vokser']","['troen', 'novo', 'gyldn', 'tabletdrøm', 'voks']",0.0
"['fakta', 'novo', 'nordisk', 'i', 'usa']",2013-12-05,"['fakta', 'novo', 'nordisk', 'usa']","['fakta', 'novo', 'nordisk', 'usa']",0.0
"['novo', 'skal', 'stramme', 'sig', 'an', 'i', 'usa']",2013-12-05,"['novo', 'stramme', 'an', 'usa']","['novo', 'stram', 'an', 'usa']",0.0
"['novo', 'nordisk', 'mener', 'at', 'skattelisterne', 'tegner', 'et', 'forkert', 'billede']",2013-12-05,"['novo', 'nordisk', 'mener', 'skattelisterne', 'tegner', 'forkert', 'billede']","['novo', 'nordisk', 'men', 'skattelist', 'tegn', 'forkert', 'billed']",-2.0
"['analytikere', 'novotop', 'omvender', 'tvivlere']",2013-12-04,"['analytikere', 'novotop', 'omvender', 'tvivlere']","['analytik', 'novotop', 'omvend', 'tvivl']",0.0
"['novo', 'sparker', 'nyt', 'liv', 'i', 'fedmedrøm']",2013-12-04,"['novo', 'sparker', 'nyt', 'liv', 'fedmedrøm']","['novo', 'spark', 'nyt', 'liv', 'fedmedrøm']",0.0
"['sydbank', 'amerikanske', 'aktier', 'ser', 'dyre', 'ud']",2013-12-04,"['sydbank', 'amerikanske', 'aktier', 'ser', 'dyre']","['sydbank', 'amerikansk', 'akti', 'ser', 'dyr']",0.0
"['novos', 'februarrekord', 'udfordret', 'i', 'aktiejulekalender']",2013-12-04,"['novos', 'februarrekord', 'udfordret', 'aktiejulekalender']","['novo', 'februarrekord', 'udfordr', 'aktiejulekalend']",0.0
"['aktier', 'genmab', 'slået', 'i', 'gulvet', 'af', 'goldman', 'sachs']",2013-12-04,"['aktier', 'genmab', 'slået', 'gulvet', 'goldman', 'sachs']","['akti', 'genmab', 'slået', 'gulv', 'goldman', 'sach']",-2.0
"['novos', 'produktudvikling', 'i', 'eksplosiv', 'vækst']",2013-12-03,"['novos', 'produktudvikling', 'eksplosiv', 'vækst']","['novo', 'produktudvikling', 'eksplosiv', 'vækst']",2.0
"['novo', 'ser', 'stadig', 'store', 'muligheder', 'i', 'usa']",2013-12-03,"['novo', 'ser', 'stadig', 'store', 'muligheder', 'usa']","['novo', 'ser', 'stad', 'stor', 'mul', 'usa']",2.0
"['novotop', 'sådan', 'vil', 'vi', 'vokse', 'ind', 'i', 'fremtiden']",2013-12-03,"['novotop', 'vokse', 'fremtiden']","['novotop', 'voks', 'fremtid']",0.0
"['novodirektør', 'opkøb', 'er', 'en', 'mulighed']",2013-12-03,"['novodirektør', 'opkøb', 'mulighed']","['novodirektør', 'opkøb', 'mul']",2.0
"['aktier', 'lundbeck', 'og', 'novo', 'giver', 'danmark', 'førertrøjen']",2013-12-03,"['aktier', 'lundbeck', 'novo', 'giver', 'danmark', 'førertrøjen']","['akti', 'lundbeck', 'novo', 'giv', 'danmark', 'førertrøj']",0.0
"['aktier', 'novo', 'åbner', 'op', 'for', 'posen']",2013-12-03,"['aktier', 'novo', 'åbner', 'posen']","['akti', 'novo', 'åbn', 'pos']",0.0
"['novotopchef', 'nye', 'markeder', 'tordner', 'op', 'de', 'næste', 'mange', 'år']",2013-12-03,"['novotopchef', 'nye', 'markeder', 'tordner', 'næste', 'år']","['novotopchef', 'nye', 'marked', 'tordn', 'næst', 'år']",0.0
"['fakta', 'novo', 'nordisk', 'og', 'insulinen']",2013-12-03,"['fakta', 'novo', 'nordisk', 'insulinen']","['fakta', 'novo', 'nordisk', 'insulin']",0.0
"['nordnet', 'private', 'fortsætter', 'med', 'at', 'sælge', 'aktier', 'fra']",2013-12-02,"['nordnet', 'private', 'fortsætter', 'sælge', 'aktier']","['nordn', 'privat', 'fortsæt', 'sælg', 'akti']",0.0
"['aktier', 'kursridt', 'fortsætter', 'med', 'stigning', 'i', 'c20']",2013-11-29,"['aktier', 'kursridt', 'fortsætter', 'stigning', 'c20']","['akti', 'kursrid', 'fortsæt', 'stigning', 'c20']",0.0
"['aktier', 'udsigt', 'til', 'uændret', 'åbning', 'med', 'risiko', 'for', 'fald']",2013-11-29,"['aktier', 'udsigt', 'uændret', 'åbning', 'risiko', 'fald']","['akti', 'uds', 'uændr', 'åbning', 'risiko', 'fald']",-2.0
"['novo', 'vil', 'starte', 'klinisk', 'studie', 'med', 'glp1pille']",2013-11-29,"['novo', 'starte', 'klinisk', 'studie', 'glp1pille']","['novo', 'start', 'klinisk', 'studi', 'glp1pil']",0.0
"['danske', 'akademikere', 'vil', 'arbejde', 'for', 'lego', 'og', 'novo']",2013-11-29,"['danske', 'akademikere', 'arbejde', 'lego', 'novo']","['dansk', 'akademik', 'arbejd', 'lego', 'novo']",0.0
"['aktier', 'danmark', 'holdt', 'stilen', 'atter', 'c20rekord']",2013-11-28,"['aktier', 'danmark', 'holdt', 'stilen', 'atter', 'c20rekord']","['akti', 'danmark', 'hold', 'stil', 'att', 'c20rekord']",0.0
"['aktier', 'rekordjagt', 'i', 'sløvt', 'marked']",2013-11-28,"['aktier', 'rekordjagt', 'sløvt', 'marked']","['akti', 'rekordjag', 'sløvt', 'marked']",0.0
"['aktier', 'biotekselskaber', 'i', 'topform', 'på', 'stille', 'dag']",2013-11-26,"['aktier', 'biotekselskaber', 'topform', 'stille', 'dag']","['akti', 'biotekselskab', 'topform', 'stil', 'dag']",0.0
"['aktier', 'sidepapirer', 'løber', 'med', 'opmærksomheden']",2013-11-26,"['aktier', 'sidepapirer', 'løber', 'opmærksomheden']","['akti', 'sidepapir', 'løb', 'opmærksom']",0.0
"['aktier', 'eliteaktier', 'danser', 'om', 'nulpunktet']",2013-11-26,"['aktier', 'eliteaktier', 'danser', 'nulpunktet']","['akti', 'eliteakti', 'dans', 'nulpunk']",0.0
"['aktier', 'blød', 'åbning', 'i', 'vente']",2013-11-26,"['aktier', 'blød', 'åbning', 'vente']","['akti', 'blød', 'åbning', 'vent']",0.0
"['udnyt', 'kalendereffekten', 'og', 'få', 'det', 'sidste', 'ud', 'af', 'aktierne']",2013-11-25,"['udnyt', 'kalendereffekten', 'få', 'sidste', 'aktierne']","['udnyt', 'kalendereffek', 'få', 'sidst', 'akti']",0.0
"['novo', 'og', 'schweizere', 'indgår', 'samarbejde']",2013-11-22,"['novo', 'schweizere', 'indgår', 'samarbejde']","['novo', 'schweiz', 'indgår', 'samarbejd']",0.0
"['novo', 'føjes', 'till', 'liste', 'over', 'udvalgte', 'aktier']",2013-11-13,"['novo', 'føjes', 'till', 'liste', 'udvalgte', 'aktier']","['novo', 'føj', 'til', 'list', 'udvalg', 'akti']",0.0
"['novoanalytikere', 'skruer', 'ned', 'for', 'forventningerne']",2013-11-11,"['novoanalytikere', 'skruer', 'forventningerne']","['novoanalytik', 'skruer', 'forventning']",0.0
"['aktier', 'anspændt', 'dag', 'gav', 'mindre', 'gevinst']",2013-11-11,"['aktier', 'anspændt', 'dag', 'gav', 'mindre', 'gevinst']","['akti', 'anspænd', 'dag', 'gav', 'mindr', 'gevinst']",-2.0
"['aktier', 'defensive', 'papirer', 'i', 'front', 'for', 'nervøs', 'handel']",2013-11-11,"['aktier', 'defensive', 'papirer', 'front', 'nervøs', 'handel']","['akti', 'defensiv', 'papir', 'front', 'nervøs', 'handel']",-2.0
"['hold', 'fast', 'i', 'vinderaktien', 'med', 'tålmodighed']",2013-11-11,"['hold', 'fast', 'vinderaktien', 'tålmodighed']","['hold', 'fast', 'vinderakti', 'tålmod']",0.0
"['diskret', 'medikoaktie', 'banker', 'mægtige', 'novo', 'på', 'afkast']",2013-11-08,"['diskret', 'medikoaktie', 'banker', 'mægtige', 'novo', 'afkast']","['diskr', 'medikoakti', 'bank', 'mægt', 'novo', 'afkast']",0.0
"['fakta', 'novo', 'nordisk']",2013-11-07,"['fakta', 'novo', 'nordisk']","['fakta', 'novo', 'nordisk']",0.0
"['teknisk', 'analyse', 'usikkerhed', 'i', 'medicinalindustrien']",2013-11-05,"['teknisk', 'analyse', 'usikkerhed', 'medicinalindustrien']","['teknisk', 'analys', 'usikker', 'medicinalindustri']",-2.0
"['svag', 'aktiestart', 'og', 'laveste', 'rente', 'siden', 'juli']",2013-11-04,"['svag', 'aktiestart', 'laveste', 'rente', 'siden', 'juli']","['svag', 'aktiestart', 'lavest', 'rent', 'sid', 'juli']",-2.0
"['aktier', 'flsmidth', 'løftet', 'af', 'store', 'ordrer', 'i', 'nigeria']",2013-11-04,"['aktier', 'flsmidth', 'løftet', 'store', 'ordrer', 'nigeria']","['akti', 'flsmidth', 'løft', 'stor', 'ordr', 'nigeria']",0.0
"['novozymes', 'udskyder', 'forskningscenter', 'til', '300', 'mio']",2013-11-04,"['novozymes', 'udskyder', 'forskningscenter', '300', 'mio']","['novozym', 'udskyd', 'forskningscent', '300', 'mio']",0.0
"['aktier', 'coloplast', 'og', 'gn', 'fører', 'an', 'i', 'c20løft']",2013-11-04,"['aktier', 'coloplast', 'gn', 'fører', 'an', 'c20løft']","['akti', 'coloplast', 'gn', 'før', 'an', 'c20løft']",0.0
"['aktier', 'schweizere', 'sender', 'gn', 'i', 'højeste', 'niveau', 'i', '12', 'år']",2013-11-04,"['aktier', 'schweizere', 'sender', 'gn', 'højeste', 'niveau', '12', 'år']","['akti', 'schweiz', 'send', 'gn', 'højest', 'niveau', '12', 'år']",0.0
"['aktier', 'børshuse', 'retter', 'blikket', 'mod', 'coloplast', 'og', 'gn']",2013-11-04,"['aktier', 'børshuse', 'retter', 'blikket', 'coloplast', 'gn']","['akti', 'børshus', 'ret', 'blik', 'coloplast', 'gn']",0.0
"['novos', 'nye', 'insulinpenne', 'godkendt', 'i', 'usa']",2013-11-01,"['novos', 'nye', 'insulinpenne', 'godkendt', 'usa']","['novo', 'nye', 'insulinpen', 'godkend', 'usa']",2.0
"['aktier', 'god', 'afslutning', 'på', 'stille', 'dag']",2013-11-01,"['aktier', 'god', 'afslutning', 'stille', 'dag']","['akti', 'god', 'afslutning', 'stil', 'dag']",3.0
"['aktier', 'torsdagens', 'aktuelle', 'selskaber', 'er', 'i', 'fokus', 'igen']",2013-11-01,"['aktier', 'torsdagens', 'aktuelle', 'selskaber', 'fokus', 'igen']","['akti', 'torsdag', 'aktuel', 'selskab', 'fokus', 'igen']",0.0
"['aktier', 'dagen', 'derpå', 'for', 'store', 'selskaber']",2013-11-01,"['aktier', 'dagen', 'derpå', 'store', 'selskaber']","['akti', 'dag', 'derpå', 'stor', 'selskab']",0.0
"['aktier', 'tdc', 'ringer', 'ind', 'til', 'justeringernes', 'dag']",2013-11-01,"['aktier', 'tdc', 'ringer', 'justeringernes', 'dag']","['akti', 'tdc', 'ring', 'justering', 'dag']",0.0
"['novo', 'og', 'coloplast', 'i', 'hver', 'sin', 'ende', 'af', 'rødt', 'c20']",2013-11-01,"['novo', 'coloplast', 'hver', 'ende', 'rødt', 'c20']","['novo', 'coloplast', 'hver', 'end', 'rødt', 'c20']",0.0
"['uvant', 'med', 'skuffelser', 'fra', 'novo']",2013-11-01,"['uvant', 'skuffelser', 'novo']","['uvant', 'skuf', 'novo']",-2.0
"['novo', 'presses', 'hårdere', 'i', 'usa']",2013-11-01,"['novo', 'presses', 'hårdere', 'usa']","['novo', 'pres', 'hård', 'usa']",0.0
"['aktier', 'coloplastplus', 'kun', 'overgået', 'af', 'franskmænd']",2013-10-31,"['aktier', 'coloplastplus', 'kun', 'overgået', 'franskmænd']","['akti', 'coloplastplus', 'kun', 'overgå', 'franskmænd']",0.0
"['farvel', 'til', '40', 'mia', 'kr', 'hos', 'novo', 'nordisks', 'aktionærer']",2013-10-31,"['farvel', '40', 'mia', 'kr', 'novo', 'nordisks', 'aktionærer']","['farvel', '40', 'mia', 'kr', 'novo', 'nordisk', 'aktionær']",0.0
"['aktier', 'novo', 'tyngede', 'rødt', 'c20']",2013-10-31,"['aktier', 'novo', 'tyngede', 'rødt', 'c20']","['akti', 'novo', 'tynged', 'rødt', 'c20']",0.0
"['utaknemlige', 'investorer', 'sender', 'novo', 'i', 'dørken']",2013-10-31,"['utaknemlige', 'investorer', 'sender', 'novo', 'dørken']","['utaknem', 'investor', 'send', 'novo', 'dørk']",0.0
"['aktier', 'novo', 'skraber', 'bunden', 'i', 'rødt', 'c20']",2013-10-31,"['aktier', 'novo', 'skraber', 'bunden', 'rødt', 'c20']","['akti', 'novo', 'skrab', 'bund', 'rødt', 'c20']",0.0
"['tre', 'benspænd', 'bremser', 'novo', 'i', '2014']",2013-10-31,"['tre', 'benspænd', 'bremser', 'novo', '2014']","['tre', 'benspænd', 'brems', 'novo', '2014']",0.0
"['novos', 'kassemester', 'derfor', 'kommer', 'aktiesplittet', 'nu']",2013-10-31,"['novos', 'kassemester', 'derfor', 'kommer', 'aktiesplittet']","['novo', 'kassemest', 'derfor', 'kom', 'aktiesplit']",0.0
"['omstridt', 'novoprodukt', 'på', 'amerikansk', 'jord', 'i', '2016']",2013-10-31,"['omstridt', 'novoprodukt', 'amerikansk', 'jord', '2016']","['omstrid', 'novoproduk', 'amerikansk', 'jord', '2016']",-2.0
"['børssmæk', 'til', 'novo', 'nordisk']",2013-10-31,"['børssmæk', 'novo', 'nordisk']","['børssmæk', 'novo', 'nordisk']",0.0
"['novos', 'omsætning', 'og', 'drift', 'skuffer']",2013-10-31,"['novos', 'omsætning', 'drift', 'skuffer']","['novo', 'omsætning', 'drift', 'skuf']",-2.0
"['nu', 'kommer', 'aktiesplittet', 'i', 'novo', 'nordisk']",2013-10-31,"['kommer', 'aktiesplittet', 'novo', 'nordisk']","['kom', 'aktiesplit', 'novo', 'nordisk']",0.0
"['lars', 'rebien', 'løfter', 'sløret', 'for', 'novos', '2014mål']",2013-10-31,"['lars', 'rebien', 'løfter', 'sløret', 'novos', '2014mål']","['lar', 'rebi', 'løft', 'slør', 'novo', '2014mål']",0.0
"['aktier', 'gevinsthjemtagning', 'punkterede', 'stigningerne']",2013-10-30,"['aktier', 'gevinsthjemtagning', 'punkterede', 'stigningerne']","['akti', 'gevinsthjemtagning', 'punk', 'stigning']",0.0
"['biotekselskab', 'henter', 'ny', 'finansdirektør', 'i', 'novozymes']",2013-10-30,"['biotekselskab', 'henter', 'ny', 'finansdirektør', 'novozymes']","['biotekselskab', 'hent', 'ny', 'finansdirektør', 'novozym']",0.0
"['sundhedsaktier', 'dominerer', 'totalt', 'på', 'dansk', 'aktiemarked']",2013-10-30,"['sundhedsaktier', 'dominerer', 'totalt', 'dansk', 'aktiemarked']","['sundhedsakti', 'domin', 'totalt', 'dansk', 'aktiemarked']",0.0
"['novo', 'afslutter', 'aktietilbagekøbsprogram']",2013-10-30,"['novo', 'afslutter', 'aktietilbagekøbsprogram']","['novo', 'afslut', 'aktietilbagekøbsprogram']",0.0
"['aktier', 'dsv', 'trækker', 'stigning', 'på', 'regnskabsoptimisme']",2013-10-30,"['aktier', 'dsv', 'trækker', 'stigning', 'regnskabsoptimisme']","['akti', 'dsv', 'træk', 'stigning', 'regnskabsoptimism']",0.0
"['aktier', 'dsv', 'kører', 'forrest', 'i', 'positivt', 'marked']",2013-10-30,"['aktier', 'dsv', 'kører', 'forrest', 'positivt', 'marked']","['akti', 'dsv', 'kør', 'forrest', 'positivt', 'marked']",2.0
"['novoaktien', 'ramt', 'af', 'skepsis', 'fra', 'udlandet']",2013-10-30,"['novoaktien', 'ramt', 'skepsis', 'udlandet']","['novoakti', 'ramt', 'skepsis', 'udland']",-4.0
"['regnskab', 'fra', 'novokonkurent', 'skuffer']",2013-10-30,"['regnskab', 'novokonkurent', 'skuffer']","['regnskab', 'novokonkurent', 'skuf']",-2.0
"['aktier', 'plusser', 'på', 'dæmpet', 'handelsdag']",2013-10-29,"['aktier', 'plusser', 'dæmpet', 'handelsdag']","['akti', 'plus', 'dæmp', 'handelsdag']",0.0
"['skarp', 'fokus', 'skaber', 'jobbene', 'i', 'medicinalbranchen']",2013-10-29,"['skarp', 'fokus', 'skaber', 'jobbene', 'medicinalbranchen']","['skarp', 'fokus', 'skab', 'job', 'medicinalbranch']",0.0
"['fakta', 'dansk', 'medicinalindustri']",2013-10-29,"['fakta', 'dansk', 'medicinalindustri']","['fakta', 'dansk', 'medicinalindustri']",0.0
"['fonde', 'garanter', 'for', 'den', 'danske', 'medicinsucces']",2013-10-29,"['fonde', 'garanter', 'danske', 'medicinsucces']","['fond', 'garant', 'dansk', 'medicinsuc']",0.0
"['aktier', 'starter', 'ugen', 'med', 'stigning', 'i', 'c20']",2013-10-28,"['aktier', 'starter', 'ugen', 'stigning', 'c20']","['akti', 'start', 'ugen', 'stigning', 'c20']",0.0
"['uge', '44', 'novo', 'nordisk', 'toplinje', 'i', 'fokus']",2013-10-28,"['uge', '44', 'novo', 'nordisk', 'toplinje', 'fokus']","['uge', '44', 'novo', 'nordisk', 'toplinj', 'fokus']",0.0
"['medicintrio', 'driver', 'boom', 'i', 'eksport', 'og', 'jobvækst']",2013-10-28,"['medicintrio', 'driver', 'boom', 'eksport', 'jobvækst']","['medicintrio', 'driv', 'boom', 'eksport', 'jobvækst']",0.0
"['fakta', 'diabetes', 'i', 'tal']",2013-10-25,"['fakta', 'diabetes', 'tal']","['fakta', 'diabet', 'tal']",0.0
"['aktier', 'c20', 'cap', 'gik', 'på', 'weekend', 'i', 'rødt', 'terræn']",2013-10-25,"['aktier', 'c20', 'cap', 'gik', 'weekend', 'rødt', 'terræn']","['akti', 'c20', 'cap', 'gik', 'weekend', 'rødt', 'terræn']",0.0
"['novo', 'kalder', '3', 'mio', 'insulinpenne', 'tilbage']",2013-10-25,"['novo', 'kalder', '3', 'mio', 'insulinpenne', 'tilbage']","['novo', 'kald', '3', 'mio', 'insulinpen', 'tilbag']",0.0
"['stjålne', 'novoprodukter', 'sælges', 'på', 'dopingbørser']",2013-10-23,"['stjålne', 'novoprodukter', 'sælges', 'dopingbørser']","['stjåln', 'novoproduk', 'sælg', 'dopingbørs']",0.0
"['fakta', 'om', 'novozymes']",2013-10-22,"['fakta', 'novozymes']","['fakta', 'novozym']",0.0
"['eli', 'lilly', 'vil', 'kapre', 'kunder', 'fra', 'novo', 'nordisk']",2013-10-21,"['eli', 'lilly', 'kapre', 'kunder', 'novo', 'nordisk']","['eli', 'lilly', 'kapr', 'kund', 'novo', 'nordisk']",0.0
"['blødermedicin', 'skal', 'bringe', 'novo', 'nordisk', 'i', 'førerfeltet']",2013-10-21,"['blødermedicin', 'bringe', 'novo', 'nordisk', 'førerfeltet']","['blødermedicin', 'bring', 'novo', 'nordisk', 'førerfelt']",0.0
"['aktier', 'rekord', 'på', 'rolig', 'dag']",2013-10-18,"['aktier', 'rekord', 'rolig', 'dag']","['akti', 'rekord', 'rol', 'dag']",2.0
"['aktier', 'sværvægtere', 'trækker', 'c20', 'ned']",2013-10-18,"['aktier', 'sværvægtere', 'trækker', 'c20']","['akti', 'sværvæg', 'træk', 'c20']",0.0
"['aktier', 'flsmidth', 'var', 'agterlanterne', 'i', 'negativt', 'c20']",2013-10-17,"['aktier', 'flsmidth', 'agterlanterne', 'negativt', 'c20']","['akti', 'flsmidth', 'agterlant', 'negativt', 'c20']",-2.0
"['aktier', 'usajubel', 'peger', 'mod', 'stigninger']",2013-10-17,"['aktier', 'usajubel', 'peger', 'stigninger']","['akti', 'usajubel', 'peg', 'stigning']",0.0
"['aktier', 'markant', 'usafremgang', 'helt', 'oppe', 'under', 'gældsloftet']",2013-10-16,"['aktier', 'markant', 'usafremgang', 'helt', 'oppe', 'gældsloftet']","['akti', 'markant', 'usafremgang', 'helt', 'opp', 'gældsloft']",0.0
"['aktier', 'investorerne', 'tyvstartede', 'festen']",2013-10-16,"['aktier', 'investorerne', 'tyvstartede', 'festen']","['akti', 'investor', 'tyvstarted', 'fest']",0.0
"['godkendt', 'novomiddel', 'har', 'milliardpotentiale']",2013-10-16,"['godkendt', 'novomiddel', 'milliardpotentiale']","['godkend', 'novomiddel', 'milliardpotential']",2.0
"['aktier', 'de', 'tunge', 'drenge', 'trækker', 'c20', 'frem']",2013-10-16,"['aktier', 'tunge', 'drenge', 'trækker', 'c20', 'frem']","['akti', 'tung', 'dreng', 'træk', 'c20', 'frem']",0.0
"['novo', 'får', 'grønt', 'lys', 'til', 'blødermiddel', 'i', 'usa']",2013-10-16,"['novo', 'får', 'grønt', 'lys', 'blødermiddel', 'usa']","['novo', 'får', 'grønt', 'lys', 'blødermiddel', 'usa']",0.0
"['aktier', 'positiv', 'stemning', 'i', 'brede', 'strøg']",2013-10-10,"['aktier', 'positiv', 'stemning', 'brede', 'strøg']","['akti', 'positiv', 'stemning', 'bred', 'strøg']",2.0
"['private', 'investorer', 'tror', 'på', 'nyt', 'aktieguld']",2013-10-08,"['private', 'investorer', 'tror', 'nyt', 'aktieguld']","['privat', 'investor', 'tror', 'nyt', 'aktieguld']",0.0
"['investorformand', 'den', 'næste', 'novo', 'venter', 'forude']",2013-10-08,"['investorformand', 'næste', 'novo', 'venter', 'forude']","['investorformand', 'næst', 'novo', 'vent', 'forud']",-1.0
"['aktier', 'usas', 'budgetkrise', 'tynger', 'forventninger']",2013-10-07,"['aktier', 'usas', 'budgetkrise', 'tynger', 'forventninger']","['akti', 'usa', 'budgetkris', 'tyng', 'forventning']",0.0
"['novo', 'satser', 'over', '20', 'mia', 'på', 'insulin', 'i', 'tabletform']",2013-10-07,"['novo', 'satser', '20', 'mia', 'insulin', 'tabletform']","['novo', 'sats', '20', 'mia', 'insulin', 'tabletform']",0.0
"['aktier', 'danmark', 'haltede', 'efter', 'europa']",2013-10-04,"['aktier', 'danmark', 'haltede', 'europa']","['akti', 'danmark', 'halted', 'europa']",-2.0
"['novorival', 'på', 'vej', 'med', 'fedmemiddel', 'i', 'europa']",2013-10-04,"['novorival', 'vej', 'fedmemiddel', 'europa']","['novorival', 'vej', 'fedmemiddel', 'europa']",0.0
"['aktier', 'må', 'spejde', 'forgæves', 'efter', 'usajobrapport']",2013-10-04,"['aktier', 'må', 'spejde', 'forgæves', 'usajobrapport']","['akti', 'må', 'spejd', 'forgæv', 'usajobrapport']",-2.0
